,ydata,freqs,yf_old,yf_filter
2149,-0.19075,0.42971405718856226,(-0.2730057946653801+0.12426495207452534j),(1e-10+0j)
2150,0.02484,0.4299140171965607,(0.2376302408532311-0.3028170701411451j),(1e-10+0j)
2151,0.2493,0.4301139772045591,(-0.10262563706862207+0.15124551488671173j),(1e-10+0j)
2152,0.47138,0.43031393721255745,(0.015435503628336136-0.017059648931078607j),(1e-10+0j)
2153,0.68848,0.4305138972205559,(0.05066121392592698+0.08126967450806279j),(1e-10+0j)
2154,0.89778,0.43071385722855426,(0.012141188657845484-0.04674622648511223j),(1e-10+0j)
2155,1.1164,0.4309138172365527,(-0.15530382212454857-0.10831900150930525j),(1e-10+0j)
2156,1.32108,0.4311137772445511,(0.16126207166260703+0.2071132674207457j),(1e-10+0j)
2157,1.52749,0.43131373725254946,(-0.05572793993779224-0.19077665336403754j),(1e-10+0j)
2158,1.72835,0.4315136972605479,(0.07549734573626622+0.08716901094191186j),(1e-10+0j)
2159,1.92884,0.43171365726854627,(-0.12549607231459411-0.03591082803862298j),(1e-10+0j)
2160,2.12529,0.43191361727654465,(0.04408572617511963+0.028522497002008207j),(1e-10+0j)
2161,2.31308,0.4321135772845431,(0.06481299700461873+0.12511113843909202j),(1e-10+0j)
2162,2.49336,0.43231353729254146,(-0.05676573725927728-0.22749087159110315j),(1e-10+0j)
2163,2.6631,0.4325134973005399,(-0.013081707435356107+0.08598750659697944j),(1e-10+0j)
2164,2.83695,0.4327134573085383,(-0.03695100971965488+0.02461544647754113j),(1e-10+0j)
2165,3.00488,0.43291341731653665,(0.07140223506080812-0.018975078859624184j),(1e-10+0j)
2166,3.1622,0.4331133773245351,(-0.009959151918244702+0.059222352048031314j),(1e-10+0j)
2167,3.29844,0.43331333733253347,(0.006719307002529443-0.12014825540986541j),(1e-10+0j)
2168,3.43966,0.4335132973405319,(-0.11598613790311976+0.10943323458209796j),(1e-10+0j)
2169,3.5668,0.4337132573485303,(0.1531864067107031-0.08464384773559436j),(1e-10+0j)
2170,3.68723,0.43391321735652866,(0.0007482502235465205+0.0845117245550435j),(1e-10+0j)
2171,3.8052,0.4341131773645271,(-0.0715123004318985-0.08526718335201228j),(1e-10+0j)
2172,3.90411,0.43431313737252547,(0.03066886523144159-0.02347518032748626j),(1e-10+0j)
2173,4.00461,0.4345130973805239,(-0.07279929566643889+0.24003046480901497j),(1e-10+0j)
2174,4.08172,0.4347130573885223,(0.12008989154569409-0.23643391342343106j),(1e-10+0j)
2175,4.14922,0.43491301739652066,(-0.04266716320825112+0.11445987992294329j),(1e-10+0j)
2176,4.20626,0.4351129774045191,(-0.0565071753755141-0.06546342831195089j),(1e-10+0j)
2177,4.25174,0.4353129374125175,(0.1061194169289373-0.008748410724162187j),(1e-10+0j)
2178,4.29694,0.43551289742051585,(-0.2272216857756978-0.01962624048332333j),(1e-10+0j)
2179,4.33058,0.4357128574285143,(0.32148783534491154+0.0966885134945661j),(1e-10+0j)
2180,4.3456,0.43591281743651267,(-0.17854290844675555-0.07030192454428488j),(1e-10+0j)
2181,4.35239,0.4361127774445111,(-0.027275656396424458+0.038314246707386014j),(1e-10+0j)
2182,4.34293,0.4363127374525095,(0.06341731399531114-0.09757709717636467j),(1e-10+0j)
2183,4.31939,0.43651269746050786,(-0.016109506400485155+0.2420616764432042j),(1e-10+0j)
2184,4.2934,0.4367126574685063,(-0.03287637707608462-0.33164403865279846j),(1e-10+0j)
2185,4.25506,0.43691261747650467,(0.04415288505241392+0.3555081929163207j),(1e-10+0j)
2186,4.20756,0.4371125774845031,(0.00041566900356417025-0.2933829417830788j),(1e-10+0j)
2187,4.13955,0.4373125374925015,(-0.0067741144190626434+0.1061378378484228j),(1e-10+0j)
2188,4.07132,0.43751249750049986,(-0.0196709953594303-0.05772587217312493j),(1e-10+0j)
2189,3.98937,0.4377124575084983,(0.06815134532448305+0.1695843335722358j),(1e-10+0j)
2190,3.89891,0.4379124175164967,(-0.14278197108537471-0.23743989048247094j),(1e-10+0j)
2191,3.79697,0.4381123775244951,(0.0426904497084446+0.28475954009022775j),(1e-10+0j)
2192,3.68304,0.4383123375324935,(0.16038000105200712-0.42895052589190125j),(1e-10+0j)
2193,3.56723,0.43851229754049187,(-0.2504897726846765+0.45634285525361534j),(1e-10+0j)
2194,3.43821,0.4387122575484903,(0.24211992419593725-0.24580245392484446j),(1e-10+0j)
2195,3.30609,0.4389122175564887,(-0.19422691503274783+0.11744798064591647j),(1e-10+0j)
2196,3.16126,0.43911217756448706,(0.20755025592079424-0.08867035961758447j),(1e-10+0j)
2197,3.00286,0.4393121375724855,(-0.20164847498452879+0.024132855320147827j),(1e-10+0j)
2198,2.83912,0.4395120975804839,(0.04326271610264436+0.01685642964014003j),(1e-10+0j)
2199,2.67429,0.4397120575884823,(0.06938590496688522-0.02397995872985656j),(1e-10+0j)
2200,2.49993,0.4399120175964807,(0.06872540562881958-0.046336310133276645j),(1e-10+0j)
2201,2.32124,0.44011197760447907,(-0.19149745134922277+0.15322513253320755j),(1e-10+0j)
2202,2.13692,0.4403119376124775,(0.10154724451197286-0.10428616994007966j),(1e-10+0j)
2203,1.94357,0.4405118976204759,(0.001240798053624828-0.02883145695643609j),(1e-10+0j)
2204,1.75008,0.4407118576284743,(-0.05345049760640272-0.0035074228445928085j),(1e-10+0j)
2205,1.55168,0.4409118176364727,(0.13482522842162248+0.10197334080346143j),(1e-10+0j)
2206,1.34938,0.44111177764447107,(-0.1932657443577535-0.03469265997429039j),(1e-10+0j)
2207,1.14261,0.4413117376524695,(0.1714936425185249-0.06295848511597042j),(1e-10+0j)
2208,0.92486,0.4415116976604679,(-0.16824533837150027+0.00021906078184839167j),(1e-10+0j)
2209,0.70761,0.44171165766846626,(0.2342015066124151+0.061865856189037005j),(1e-10+0j)
2210,0.49189,0.4419116176764647,(-0.2407199686727261+0.020887284160910985j),(1e-10+0j)
2211,0.27146,0.4421115776844631,(0.087936804882837-0.002285588550172947j),(1e-10+0j)
2212,0.04202,0.4423115376924615,(0.09885891721077605-0.13978534066780252j),(1e-10+0j)
2213,-0.17847,0.4425114977004599,(-0.19400321166823056+0.11382298486091678j),(1e-10+0j)
2214,-0.39687,0.44271145770845827,(0.08499352667019695+0.031088325391185404j),(1e-10+0j)
2215,-0.61686,0.4429114177164567,(0.20532884793755898-0.07588165602463434j),(1e-10+0j)
2216,-0.82934,0.4431113777244551,(-0.34573047335682594-0.009201426559374615j),(1e-10+0j)
2217,-1.04138,0.4433113377324535,(0.26940369053733054+0.10066162167870951j),(1e-10+0j)
2218,-1.25112,0.4435112977404519,(-0.11041161691003387-0.06417080472277718j),(1e-10+0j)
2219,-1.4571,0.44371125774845027,(-0.029744835818065835-0.1154979241321654j),(1e-10+0j)
2220,-1.6659,0.4439112177564487,(0.07156917568196103+0.21176344661708768j),(1e-10+0j)
2221,-1.86762,0.4441111777644471,(-0.09826217568955892-0.08164209072855098j),(1e-10+0j)
2222,-2.05822,0.4443111377724455,(0.16247808367450256-0.15568460470370266j),(1e-10+0j)
2223,-2.25048,0.4445110977804439,(-0.2114139202829981+0.38868155867336945j),(1e-10+0j)
2224,-2.43791,0.4447110577884423,(0.13398988590748295-0.47917250664397515j),(1e-10+0j)
2225,-2.61371,0.4449110177964407,(-0.024276836952931743+0.3608311275195405j),(1e-10+0j)
2226,-2.78785,0.4451109778044391,(0.05354435682964126-0.19247620196403106j),(1e-10+0j)
2227,-2.95983,0.44531093781243747,(-0.027606467126114094+0.17238618267407488j),(1e-10+0j)
2228,-3.12076,0.4455108978204359,(-0.15034878889091796-0.23574689280833785j),(1e-10+0j)
2229,-3.2723,0.4457108578284343,(0.19576633934895818+0.1379194342200389j),(1e-10+0j)
2230,-3.40854,0.4459108178364327,(-0.009209843558753525+0.05283120222108992j),(1e-10+0j)
2231,-3.54254,0.4461107778444311,(-0.09075239501805424-0.07697986960707294j),(1e-10+0j)
2232,-3.67625,0.4463107378524295,(0.02759838123089689-0.0335242393263478j),(1e-10+0j)
2233,-3.78448,0.4465106978604279,(-0.05497638172402135+0.034495466307794535j),(1e-10+0j)
2234,-3.89133,0.4467106578684263,(0.09458247443509057+0.03611852210207979j),(1e-10+0j)
2235,-3.98757,0.4469106178764247,(-0.07484544398880161+0.03316073024234856j),(1e-10+0j)
2236,-4.0815,0.4471105778844231,(0.11868160872032679-0.07631551243925846j),(1e-10+0j)
2237,-4.15399,0.4473105378924215,(-0.10226174931124728-0.06234720604233171j),(1e-10+0j)
2238,-4.21492,0.4475104979004199,(-0.07219107915385749+0.12825994430840135j),(1e-10+0j)
2239,-4.26921,0.4477104579084183,(0.20858898551052457-0.039854187980910755j),(1e-10+0j)
2240,-4.31282,0.4479104179164167,(-0.1941675063288514+0.07449231920181165j),(1e-10+0j)
2241,-4.34777,0.4481103779244151,(0.16569477716840975-0.19431796400768536j),(1e-10+0j)
2242,-4.37087,0.4483103379324135,(-0.1367894287873579+0.1975387266712827j),(1e-10+0j)
2243,-4.37932,0.4485102979404119,(0.10870595555799925-0.13236222174604328j),(1e-10+0j)
2244,-4.37679,0.4487102579484103,(-0.16794039848749567+0.03405068809513243j),(1e-10+0j)
2245,-4.35744,0.4489102179564087,(0.25945624417369345+0.040447472244735244j),(1e-10+0j)
2246,-4.33412,0.4491101779644071,(-0.28114208967597637-0.038576945213312036j),(1e-10+0j)
2247,-4.3004,0.4493101379724055,(0.19515969040426978+0.023670191487077344j),(1e-10+0j)
2248,-4.26264,0.4495100979804039,(-0.13401833689923145-0.07346665290056556j),(1e-10+0j)
2249,-4.2116,0.4497100579884023,(0.023210624452862497+0.1473562734561715j),(1e-10+0j)
2250,-4.13752,0.4499100179964007,(0.08434509994541499-0.17648701631668562j),(1e-10+0j)
2251,-4.06078,0.4501099780043991,(0.003099554860519188+0.15496901931899643j),(1e-10+0j)
2252,-3.96981,0.4503099380123975,(-0.08961474756220403-0.12519864658650673j),(1e-10+0j)
2253,-3.87631,0.4505098980203959,(0.13976058876979147+0.13282293206242785j),(1e-10+0j)
2254,-3.76996,0.4507098580283943,(-0.10601184697353556-0.04703066269051932j),(1e-10+0j)
2255,-3.65539,0.4509098180363927,(0.0009903411857938131-0.17444884985911752j),(1e-10+0j)
2256,-3.53366,0.4511097780443911,(-0.04668791529993753+0.2820576024308996j),(1e-10+0j)
2257,-3.40291,0.4513097380523895,(0.15563757966982716-0.066969483059214j),(1e-10+0j)
2258,-3.26169,0.45150969806038793,(-0.1423091723250477-0.21518989969469235j),(1e-10+0j)
2259,-3.11592,0.4517096580683863,(0.08146040120892983+0.23831143457437365j),(1e-10+0j)
2260,-2.95839,0.4519096180763847,(-0.029993574407013446-0.07459201102839974j),(1e-10+0j)
2261,-2.79457,0.4521095780843831,(-0.02386718935817944-0.08613327433462203j),(1e-10+0j)
2262,-2.62389,0.4523095380923815,(-0.02849624275326257+0.15102989586696403j),(1e-10+0j)
2263,-2.44029,0.4525094981003799,(0.06383135217843527-0.12129695426981943j),(1e-10+0j)
2264,-2.25785,0.4527094581083783,(0.044604260070113685+0.08542933476329945j),(1e-10+0j)
2265,-2.07122,0.4529094181163767,(-0.10745052117479967-0.12572120745338064j),(1e-10+0j)
2266,-1.87289,0.45310937812437513,(0.06938007589548803+0.1690742277274204j),(1e-10+0j)
2267,-1.67687,0.4533093381323735,(-0.06938089895258318-0.149004942243105j),(1e-10+0j)
2268,-1.46959,0.4535092981403719,(0.03681381859287757+0.11636220395867614j),(1e-10+0j)
2269,-1.26159,0.4537092581483703,(0.1296253451417052-0.15630879019120508j),(1e-10+0j)
2270,-1.05207,0.4539092181563687,(-0.1768180411882524+0.19641955187502197j),(1e-10+0j)
2271,-0.83807,0.45410917816436713,(0.08621225407197058-0.1753842050056404j),(1e-10+0j)
2272,-0.6261,0.4543091381723655,(-0.15288310147422973+0.12804668877478578j),(1e-10+0j)
2273,-0.41536,0.4545090981803639,(0.25058690440480796-0.06279028912676604j),(1e-10+0j)
2274,-0.20309,0.4547090581883623,(-0.12637285342680527+0.061720063191682314j),(1e-10+0j)
2275,0.0122,0.4549090181963607,(-0.03864160301223277-0.09416225365950573j),(1e-10+0j)
2276,0.23768,0.45510897820435914,(0.020653703638539356+0.11969348487293814j),(1e-10+0j)
2277,0.46351,0.4553089382123575,(0.10448514896990313-0.17347643639509208j),(1e-10+0j)
2278,0.6874,0.4555088982203559,(-0.09901624635564339+0.22950726363110432j),(1e-10+0j)
2279,0.90002,0.45570885822835433,(-0.10660225717681969-0.2584648974285615j),(1e-10+0j)
2280,1.11849,0.4559088182363527,(0.22040555057883368+0.2345694351533427j),(1e-10+0j)
2281,1.32686,0.4561087782443511,(-0.16297630249367412-0.23296820845150362j),(1e-10+0j)
2282,1.53515,0.4563087382523495,(0.11980087455429611+0.2312340569377987j),(1e-10+0j)
2283,1.74142,0.4565086982603479,(-0.14347374955948006-0.057656936895185376j),(1e-10+0j)
2284,1.94205,0.45670865826834633,(0.16190900190566976-0.21702831459210797j),(1e-10+0j)
2285,2.13396,0.4569086182763447,(-0.0502943057474668+0.28443446655957283j),(1e-10+0j)
2286,2.31878,0.4571085782843431,(-0.13618035460995787-0.12835500629211932j),(1e-10+0j)
2287,2.5013,0.4573085382923415,(0.19531431711567995+0.023715498852413586j),(1e-10+0j)
2288,2.6727,0.4575084983003399,(-0.04735045625599618+0.08497469425497167j),(1e-10+0j)
2289,2.8415,0.45770845830833834,(-0.04083381974978016-0.2272676946313453j),(1e-10+0j)
2290,3.00719,0.4579084183163367,(-0.08336389206112593+0.14822439697221831j),(1e-10+0j)
2291,3.1544,0.4581083783243351,(0.16446562924872005+0.05616134880396598j),(1e-10+0j)
2292,3.30371,0.45830833833233353,(-0.19377315684327331-0.09366593460931347j),(1e-10+0j)
2293,3.44045,0.4585082983403319,(0.2238539424991971+0.04406066095533701j),(1e-10+0j)
2294,3.56853,0.4587082583483303,(-0.1626718954118469-0.03168881503777502j),(1e-10+0j)
2295,3.68867,0.4589082183563287,(0.08966939297093295+0.05336561665031596j),(1e-10+0j)
2296,3.80339,0.4591081783643271,(-0.11142696894409795-0.0765222481991092j),(1e-10+0j)
2297,3.90382,0.45930813837232554,(0.20739393639307402-0.07805957290347874j),(1e-10+0j)
2298,4.0028,0.4595080983803239,(-0.21498062257959022+0.21516133348209093j),(1e-10+0j)
2299,4.09233,0.4597080583883223,(0.10838770778977753-0.08503284327364563j),(1e-10+0j)
2300,4.16561,0.45990801839632073,(-0.11292356056439003+0.014629853710274282j),(1e-10+0j)
2301,4.21766,0.4601079784043191,(0.1543402325833685-0.10456634560268327j),(1e-10+0j)
2302,4.26893,0.46030793841231754,(0.03668266540896749+0.07598438330425826j),(1e-10+0j)
2303,4.30683,0.4605078984203159,(-0.2373477180496617+0.006109019608973851j),(1e-10+0j)
2304,4.33369,0.4607078584283143,(0.2323251326597118+0.05846192186186858j),(1e-10+0j)
2305,4.34748,0.46090781843631273,(-0.1451808355707096-0.14438177343535968j),(1e-10+0j)
2306,4.34863,0.4611077784443111,(0.05265092889279614+0.06305915916489767j),(1e-10+0j)
2307,4.33593,0.46130773845230955,(-0.003056269016828622-0.005681267677495036j),(1e-10+0j)
2308,4.32748,0.4615076984603079,(0.019672433034151456+0.12166422859889697j),(1e-10+0j)
2309,4.29939,0.4617076584683063,(-0.05626060890595406-0.1558975794955637j),(1e-10+0j)
2310,4.2586,0.46190761847630474,(0.07167775652154945+0.11329136629402474j),(1e-10+0j)
2311,4.20669,0.4621075784843031,(-0.036117248292266035-0.12498524094412543j),(1e-10+0j)
2312,4.13991,0.4623075384923015,(0.017851984504334714+0.10380845065244058j),(1e-10+0j)
2313,4.07327,0.46250749850029993,(0.03031875882569532-0.13126041573009423j),(1e-10+0j)
2314,3.99306,0.4627074585082983,(-0.12934158505802915+0.27713021680003597j),(1e-10+0j)
2315,3.89848,0.46290741851629674,(0.024715313900621715-0.2969516299613513j),(1e-10+0j)
2316,3.78996,0.4631073785242951,(0.16337828305408872+0.062397973302010294j),(1e-10+0j)
2317,3.68297,0.4633073385322935,(-0.17121458815061527+0.18809610944053j),(1e-10+0j)
2318,3.56001,0.46350729854029193,(0.04423740347007564-0.3309842140165549j),(1e-10+0j)
2319,3.43338,0.4637072585482903,(0.019943350416850386+0.31725233076218207j),(1e-10+0j)
2320,3.3045,0.46390721855628875,(0.02743544426137079-0.1365946462893041j),(1e-10+0j)
2321,3.15578,0.4641071785642871,(-0.03758763777670507-0.03255277949827516j),(1e-10+0j)
2322,3.00293,0.4643071385722855,(0.04103802256313081+0.10125018419602148j),(1e-10+0j)
2323,2.8441,0.46450709858028394,(-0.06522027734157945-0.03859698166187589j),(1e-10+0j)
2324,2.67422,0.4647070585882823,(-0.017656503934820097-0.12694834545671935j),(1e-10+0j)
2325,2.49805,0.46490701859628075,(0.14973496191834498+0.2197082625893176j),(1e-10+0j)
2326,2.31835,0.46510697860427913,(-0.19225092994064305-0.06834542841416891j),(1e-10+0j)
2327,2.13511,0.4653069386122775,(0.08123663957744193-0.10832353851922315j),(1e-10+0j)
2328,1.94494,0.46550689862027594,(0.1454472173182868+0.019735861059577975j),(1e-10+0j)
2329,1.74784,0.4657068586282743,(-0.1290762226702719+0.15445098636069046j),(1e-10+0j)
2330,1.54619,0.4659068186362727,(-0.11434917361979362-0.20017004042462622j),(1e-10+0j)
2331,1.34144,0.46610677864427114,(0.1568556388547751+0.14437536173021265j),(1e-10+0j)
2332,1.12542,0.4663067386522695,(-0.07209420862721723-0.07680565939297256j),(1e-10+0j)
2333,0.91201,0.46650669866026795,(0.06841505637456269+0.07909874903503215j),(1e-10+0j)
2334,0.69469,0.4667066586682663,(0.04409948757946646-0.04765519453842798j),(1e-10+0j)
2335,0.48488,0.4669066186762647,(-0.1949780311935138-0.08907973840498257j),(1e-10+0j)
2336,0.27154,0.46710657868426314,(0.14448052746969897+0.09919479660381655j),(1e-10+0j)
2337,0.04953,0.4673065386922615,(-0.11630733955876174+0.042643451515734315j),(1e-10+0j)
2338,-0.16707,0.46750649870025995,(0.17294595704822746-0.048540299663836585j),(1e-10+0j)
2339,-0.38525,0.46770645870825833,(-0.1383913575746169-0.09188967080102281j),(1e-10+0j)
2340,-0.60271,0.4679064187162567,(0.023208470383627264+0.06350573844752429j),(1e-10+0j)
2341,-0.82111,0.46810637872425515,(0.06338479641180984+0.15516515938550823j),(1e-10+0j)
2342,-1.03698,0.4683063387322535,(-0.03617306182267112-0.2654164887532696j),(1e-10+0j)
2343,-1.24628,0.46850629874025196,(-0.06657311195501883+0.11577802356750669j),(1e-10+0j)
2344,-1.45674,0.46870625874825034,(0.1380079691844874+0.09039387566568877j),(1e-10+0j)
2345,-1.66243,0.4689062187562487,(-0.08134017381168959-0.21697151440691304j),(1e-10+0j)
2346,-1.8622,0.46910617876424715,(-0.03097302151560808+0.35469274879005797j),(1e-10+0j)
2347,-2.06291,0.46930613877224553,(0.013150845444490772-0.38140767577547025j),(1e-10+0j)
2348,-2.26009,0.4695060987802439,(0.01786759387953213+0.20365908283487102j),(1e-10+0j)
2349,-2.4452,0.46970605878824234,(0.09319460574742428+0.010832975864973532j),(1e-10+0j)
2350,-2.61855,0.4699060187962407,(-0.2540014485780832-0.06413924869589385j),(1e-10+0j)
2351,-2.79385,0.47010597880423916,(0.34601399261582566+0.0732590314145955j),(1e-10+0j)
2352,-2.96041,0.47030593881223753,(-0.37021312025343384-0.21444168800270447j),(1e-10+0j)
2353,-3.12235,0.4705058988202359,(0.39192576112622907+0.2273136184978562j),(1e-10+0j)
2354,-3.27259,0.47070585882823435,(-0.3486811272522703-0.020232712709973427j),(1e-10+0j)
2355,-3.41417,0.4709058188362327,(0.2504131819910958-0.09854286494302433j),(1e-10+0j)
2356,-3.54651,0.47110577884423116,(-0.15200982673472585+0.1102800841064307j),(1e-10+0j)
2357,-3.66499,0.47130573885222954,(0.0778925516224164-0.07442399795403518j),(1e-10+0j)
2358,-3.78123,0.4715056988602279,(-0.1203420970017551-0.05826036103535988j),(1e-10+0j)
2359,-3.88779,0.47170565886822635,(0.15215432372241475+0.04562084217158495j),(1e-10+0j)
2360,-3.98576,0.47190561887622473,(-0.016022851749188882+0.07526884659642497j),(1e-10+0j)
2361,-4.07139,0.47210557888422316,(-0.02271370369993187-0.037201973424174195j),(1e-10+0j)
2362,-4.1415,0.47230553889222154,(-0.11662147396892852-0.005328692238426955j),(1e-10+0j)
2363,-4.2085,0.4725054989002199,(0.18263198741153214+0.014704760209328621j),(1e-10+0j)
2364,-4.26488,0.47270545890821836,(-0.16544189548702742-0.07461767633481664j),(1e-10+0j)
2365,-4.3043,0.47290541891621674,(0.00955055008217437+0.04043482025086245j),(1e-10+0j)
2366,-4.33917,0.4731053789242151,(0.14817455173083843+0.06853044892247041j),(1e-10+0j)
2367,-4.36524,0.47330533893221355,(-0.024835413018242273-0.07640367474882218j),(1e-10+0j)
2368,-4.37968,0.4735052989402119,(-0.02183654063528198+0.00519271526030244j),(1e-10+0j)
2369,-4.37997,0.47370525894821036,(-0.14592012898113654+0.026954623408934435j),(1e-10+0j)
2370,-4.37498,0.47390521895620874,(0.09554473551427697-0.04153401204608211j),(1e-10+0j)
2371,-4.34286,0.4741051789642071,(0.1881809116633853+0.07236091379424156j),(1e-10+0j)
2372,-4.31087,0.47430513897220555,(-0.3426842077369272-0.1081852845659766j),(1e-10+0j)
2373,-4.26813,0.47450509898020393,(0.20311265238279952+0.0985487544905546j),(1e-10+0j)
2374,-4.20691,0.47470505898820237,(0.06691064559265782+0.03210373687172577j),(1e-10+0j)
